linqmap_roadType_1,linqmap_reportRating_1,linqmap_reliability_1,x_1,y_1,light_rail_1,minutes_since_pub_1,days_since_pub_1,traffic_1,0-2_1,2-4_1,4-6_1,6-8_1,8-10_1,10-12_1,12-14_1,14-16_1,16-18_1,18-20_1,20-22_1,22-24_1,sin_magvar_1,cos_magvar_1,linqmap_roadType_2,linqmap_reportRating_2,linqmap_reliability_2,x_2,y_2,light_rail_2,minutes_since_pub_2,days_since_pub_2,traffic_2,0-2_2,2-4_2,4-6_2,6-8_2,8-10_2,10-12_2,12-14_2,14-16_2,16-18_2,18-20_2,20-22_2,22-24_2,sin_magvar_2,cos_magvar_2,linqmap_roadType_3,linqmap_reportRating_3,linqmap_reliability_3,x_3,y_3,light_rail_3,minutes_since_pub_3,days_since_pub_3,traffic_3,0-2_3,2-4_3,4-6_3,6-8_3,8-10_3,10-12_3,12-14_3,14-16_3,16-18_3,18-20_3,20-22_3,22-24_3,sin_magvar_3,cos_magvar_3,linqmap_roadType_4,linqmap_reportRating_4,linqmap_reliability_4,x_4,y_4,light_rail_4,minutes_since_pub_4,days_since_pub_4,traffic_4,0-2_4,2-4_4,4-6_4,6-8_4,8-10_4,10-12_4,12-14_4,14-16_4,16-18_4,18-20_4,20-22_4,22-24_4,sin_magvar_4,cos_magvar_4,linqmap_type_1_ACCIDENT,linqmap_type_1_JAM,linqmap_type_1_ROAD_CLOSED,linqmap_subtype_1_ACCIDENT_NO_SUBTYPE,linqmap_subtype_1_JAM_HEAVY_TRAFFIC,linqmap_subtype_1_JAM_MODERATE_TRAFFIC,linqmap_subtype_1_JAM_NO_SUBTYPE,linqmap_subtype_1_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_1_ROAD_CLOSED_EVENT,linqmap_type_2_JAM,linqmap_type_2_ROAD_CLOSED,linqmap_type_2_WEATHERHAZARD,linqmap_subtype_2_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_2_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_2_JAM_HEAVY_TRAFFIC,linqmap_subtype_2_JAM_MODERATE_TRAFFIC,linqmap_subtype_2_JAM_NO_SUBTYPE,linqmap_subtype_2_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_2_ROAD_CLOSED_EVENT,linqmap_subtype_2_ROAD_CLOSED_NO_SUBTYPE,linqmap_type_3_ACCIDENT,linqmap_type_3_JAM,linqmap_type_3_ROAD_CLOSED,linqmap_type_3_WEATHERHAZARD,linqmap_subtype_3_ACCIDENT_NO_SUBTYPE,linqmap_subtype_3_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_3_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_3_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_3_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_3_JAM_HEAVY_TRAFFIC,linqmap_subtype_3_JAM_MODERATE_TRAFFIC,linqmap_subtype_3_JAM_NO_SUBTYPE,linqmap_subtype_3_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_3_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_3_ROAD_CLOSED_EVENT,linqmap_subtype_3_WEATHERHAZARD_NO_SUBTYPE,linqmap_type_4_ACCIDENT,linqmap_type_4_JAM,linqmap_type_4_ROAD_CLOSED,linqmap_type_4_WEATHERHAZARD,linqmap_subtype_4_ACCIDENT_MAJOR,linqmap_subtype_4_ACCIDENT_MINOR,linqmap_subtype_4_ACCIDENT_NO_SUBTYPE,linqmap_subtype_4_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_4_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_4_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_4_HAZARD_ON_ROAD_POT_HOLE,linqmap_subtype_4_HAZARD_ON_SHOULDER_CAR_STOPPED,linqmap_subtype_4_JAM_HEAVY_TRAFFIC,linqmap_subtype_4_JAM_MODERATE_TRAFFIC,linqmap_subtype_4_JAM_NO_SUBTYPE,linqmap_subtype_4_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_4_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_4_ROAD_CLOSED_EVENT,linqmap_subtype_4_ROAD_CLOSED_NO_SUBTYPE,linqmap_subtype_4_WEATHERHAZARD_NO_SUBTYPE,most_prominent_street,second_most_prominent_street,1_in_most_prominent_street,1_in_second_most_prominent_street,2_in_most_prominent_street,2_in_second_most_prominent_street,3_in_most_prominent_street,3_in_second_most_prominent_street,4_in_most_prominent_street,4_in_second_most_prominent_street,z_score_1,1_used_in_mean,z_score_2,2_used_in_mean,z_score_3,3_used_in_mean,z_score_4,4_used_in_mean,mean_x,mean_y
2,0,10,179211.83999999985,663036.8800000008,0,0.0,158.2954330439815,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,178747.04000000004,666085.1899999995,0,0.0,96.3443566550926,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1,0,10,182658.25999999975,669383.8599999994,0,0.0,48.10598862268519,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,10,180774.2199999997,661479.4800000004,0,0.0,25.322713113425927,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9939552502340889,1.0,0.8495992805607578,1.0,2.176059999303993,1.0,1.5546482077510713,1.0,180347.83999999985,664996.3525
2,0,10,177424.86000000034,662262.4000000004,0,0.0,103.21593082175926,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,178618.1799999997,665686.4600000009,0,0.0,56.161810439814815,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,7,180830.26999999955,666546.0500000007,0,22.6237,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.19080899537654467,0.981627183447664,2,5,5,183618.50999999975,669994.7899999991,0,1.4570166666666666,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.3420201433256686,0.9396926207859084,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8433045693487025,1.0,0.6131898759706498,1.0,0.3226982307154176,1.0,2.041823702803208,1.0,180122.95499999984,666122.4250000003
1,0,10,179694.4400000004,665825.2200000007,0,0.0,278.2451207175926,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,179084.16000000015,663131.1799999997,0,0.0,156.32204199074073,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180770.2999999998,661493.5800000001,0,0.0,25.32271329861111,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,180237.4400000004,664540.4700000007,0,20.623783333333332,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.9998476951563913,-0.017452406437283498,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8690477894773194,1.0,0.9467161556976951,1.0,2.143195408962794,1.0,0.7542121267484623,1.0,179946.5850000002,663747.6125000003
2,0,10,177321.38999999966,661428.4299999997,0,0.0,103.21593096064815,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177426.34999999963,662419.4100000001,0,0.0,100.44983141203704,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178909.51999999955,666038.7699999996,0,0.0,96.34436841435185,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,10,179045.6900000004,665999.7799999993,0,0.0,96.3443684375,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,1,0,1,1.862014396371687,1.0,1.1962735887914147,1.0,1.522423135762205,1.0,1.531681875153023,1.0,178175.7374999998,663971.5974999997
2,0,10,177334.5,661514.4299999997,0,0.0,103.21594256944445,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,177347.7999999998,661625.0600000005,0,0.0,103.2159425925926,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177434.91000000015,662363.7100000009,0,0.0,103.21593099537037,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,5,5,181265.11000000036,666373.9600000009,0,8.523933333333334,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,0.9205048534524404,-0.3907311284892736,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0.9632309847024074,1.0,0.9101562957192936,1.0,0.5945875316750621,1.0,2.438407990489095,1.0,178345.58000000007,662969.2900000005
2,0,6,177413.54000000004,662175.6099999994,0,0.0,103.21593103009259,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177381.58999999985,662031.7899999991,0,0.0,100.44983150462963,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,17,0,10,178540.1799999997,663026.1099999994,0,0.0,70.94311854166666,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,2,0,10,180244.75,664183.7100000009,0,0.0,10.036787523148147,751,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1.1803704216584636,1.0,1.2910836328779016,1.0,0.2224882826100099,1.0,2.2532559919388726,1.0,178395.0149999999,662854.3049999997
2,0,6,177356.33999999985,661702.3200000003,0,0.0,103.21593108796296,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,16,0,10,178580.53000000026,663032.5,0,0.0,70.94310703703704,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,10,180749.91999999995,661572.5,0,0.0,25.32271346064815,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,6,180770.2999999998,661493.5800000001,0,0.0,25.322713506944446,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,1.9354080296732663,1.0,1.2782830601821613,1.0,1.373902579693184,1.0,1.4141896582095719,1.0,179364.27249999996,661950.2250000001
2,0,10,177395.46999999974,662145.5199999996,0,0.0,100.44894041666667,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178693.75,665885.8900000006,0,0.0,56.161810787037034,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,9,180759.6799999997,661531.8699999992,0,0.0,25.32270199074074,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180468.24000000025,661860.9900000002,0,0.0,12.28112792824074,628,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.316101756481237,1.0,1.9776185789580494,1.0,1.2452029564383078,1.0,0.9661534537393905,1.0,179329.28499999992,662856.0674999999
2,0,10,179177.2000000002,662945.9700000007,0,0.0,155.2930029861111,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,17,0,10,178626.95999999996,663024.7799999993,0,0.0,70.94310711805555,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,7,180759.6799999997,661531.8699999992,0,0.0,25.322713611111112,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,178464.91999999993,665256.5500000007,0,1.8242833333333333,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.9998476951563913,0.01745240643728313,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2291470418665462,1.0,0.5817561455126016,1.0,1.9980067542656264,1.0,1.9765381694533573,1.0,179257.18999999994,663189.7925
2,0,10,179107.7000000002,663112.9000000004,0,0.0,103.43947291666667,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,177386.4299999997,662058.9399999995,0,0.0,100.44983170138889,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,0,6,180774.2199999997,661479.4800000004,0,434.65768333333335,0.0,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,8,178529.15000000037,666038.6600000001,0,30.057683333333333,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,0.4694715627858908,0.882947592858927,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11363305482565819,1.0,1.2890548927675702,1.0,1.6720548722003403,1.0,1.9458161358013344,1.0,178949.375,663172.4950000001
2,0,6,177412.58000000007,662309.3499999996,0,0.0,100.44983175925925,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,7,177349.91999999993,661773.3100000005,0,0.0,100.44983175925925,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,179116.7000000002,665979.1099999994,0,0.0,57.322308622685185,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,179116.38999999966,665972.2300000004,0,0.0,56.41315353009259,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1.331698934091365,1.0,1.6941070212999603,1.0,1.5141123322884418,1.0,1.5095978996551285,1.0,178248.89749999996,664008.5
2,0,10,179055.76999999955,663114.8699999992,0,0.0,156.32204256944445,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,179182.24000000022,665961.1099999994,0,0.0,57.32230869212963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,178678.98000000045,665826.8399999999,0,0.0,56.16181098379629,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,6,180789.41999999995,661429.6300000008,0,434.67445,0.0,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7637028701158511,1.0,1.394950630643197,1.0,1.3974642631773166,1.0,2.197203052407167,1.0,179426.60250000004,664083.1124999998
2,0,10,179100.08999999985,663100.0700000003,0,0.0,158.2954337962963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,6,178813.41999999993,666065.5299999993,0,0.0,96.3443689699074,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,17,0,10,178491.23000000045,663020.3100000005,0,0.0,70.94310738425926,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,17,0,10,178733.74000000022,662995.6600000001,0,0.0,70.94310740740741,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0.9989982694030776,1.0,2.9704314991291634,1.0,1.0843194356739103,1.0,1.0484659808663723,1.0,178784.6200000001,663795.3925000001
2,0,10,179193.58000000007,662978.9499999993,0,0.0,158.2954337962963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180135.2000000002,662368.6999999993,0,0.0,107.17568842592593,1335,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1,0,6,179062.41999999993,665885.5,0,0.0,58.12014444444444,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,179729.75,666479.4600000009,0,1.4913333333333334,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.9993908270190957,-0.03489949670250165,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3467209111717722,1.0,1.9429412202120395,1.0,1.385463212835026,1.0,1.8655656697473824,1.0,179530.23750000005,664428.1524999999
2,0,6,177381.6299999999,661904.2699999996,0,0.0,103.2159316087963,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177395.46999999974,662145.5199999996,0,0.0,100.4498436111111,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,7,177403.1200000001,662212.1300000008,0,0.0,100.44983208333333,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178547.0,665523.4900000002,0,0.0,56.16181122685185,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,1,0,0,0,1.0888681363856891,1.0,0.8539440726169885,1.0,0.7885294933229724,1.0,2.729556964104535,1.0,177681.80499999993,662946.3525
2,0,10,177437.83000000007,662499.7699999996,0,0.0,100.4498320949074,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178747.04000000004,666085.1899999995,0,0.0,56.1618112962963,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,6,180344.96,664164.5899999999,0,0.0,10.036788113425926,751,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,2,4,5,180969.16999999995,665404.0,0,2.6915666666666667,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.6560590289905074,0.7547095802227719,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.049118955349816,1.0,1.2164183672824755,1.0,0.7576411284069551,1.0,1.3220216399333098,1.0,179374.75,664538.3874999997
2,0,10,177408.16000000015,662268.3399999999,0,0.0,100.4498321412037,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,5,7,181047.34999999963,666481.6899999995,0,21.82495,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.9510565162951536,0.30901699437494723,2,5,6,179897.16000000015,664544.5299999993,0,19.74165,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.9998476951563913,0.01745240643728313,2,5,6,180386.0700000003,666413.0,0,10.40835,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,0.08715574274765817,0.9961946980917455,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2604843113198028,1.0,1.3352291854239893,1.0,0.28250993735189955,1.0,1.0613156934382781,1.0,179684.68500000006,664926.8899999997
2,0,6,177405.6900000004,662240.8399999999,0,0.0,100.44983222222223,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178618.1799999997,665686.4600000009,0,0.0,56.16181137731481,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,6,179719.23000000045,665936.1300000008,0,0.0,13.120167858796297,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,6,180858.36000000036,666360.4199999999,0,27.95841666666667,0.0,751,0,0,0,0,0,0,0,0,0,1,0,0,-0.06975647374412476,0.9975640502598243,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264966769029362,1.0,0.5642549060813221,1.0,0.7167093923028609,1.0,1.4697700412182482,1.0,179150.36500000022,665055.9625000004
2,0,10,178578.91999999993,665596.5600000005,0,0.0,56.16181150462963,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,10,178672.3799999999,665806.7899999991,0,0.0,56.161811516203706,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,6,180794.6399999997,661410.1999999993,0,434.67525,0.0,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,179073.1200000001,663465.2300000004,0,22.821916666666667,0.0,167,0,0,0,0,0,0,0,0,0,0,1,0,-0.984807753012208,-0.17364817766693033,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.2527945266338483,1.0,1.3722491315089218,1.0,2.282341956430863,1.0,0.4763602805286323,1.0,179279.7649999999,664069.6949999998
2,0,10,179211.83999999985,663036.8800000008,0,0.0,158.33709859953703,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,178747.04000000004,666085.1899999995,0,0.0,96.38602221064815,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,10,178578.91999999993,665596.5600000005,0,0.0,56.2034758912037,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,10,182658.25999999975,669383.8599999994,0,0.0,48.147654155092596,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5519631793978597,1.0,0.5368708792102935,1.0,0.6589944513057702,1.0,2.247310336012088,1.0,179799.0149999999,666025.6225
2,0,10,179225.83999999985,663041.8200000003,0,0.0,127.2867977662037,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,177424.86000000034,662262.4000000004,0,0.0,103.25759634259259,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,178618.1799999997,665686.4600000009,0,0.0,56.20347597222222,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,10,180770.2999999998,661493.5800000001,0,0.0,25.36437880787037,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16529282641156276,1.0,1.2947806344955366,1.0,1.8640433095599303,1.0,1.7221114393775099,1.0,179009.79499999993,663121.0650000004
1,0,10,179694.4400000004,665825.2200000007,0,0.0,278.2867862384259,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,179084.16000000015,663131.1799999997,0,0.0,156.36370751157406,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,179962.83999999985,663950.9000000004,0,19.472166666666666,0.0,167,0,0,0,0,0,0,0,0,0,0,1,0,-0.6946583704589973,-0.7193398003386511,2,5,5,180752.3099999996,669874.5600000005,0,8.538833333333333,0.0,167,0,0,0,0,0,0,0,0,0,0,1,0,0.13917310096006544,0.9902680687415704,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13809051201856934,1.0,1.6758511781639505,1.0,1.0911152406215032,1.0,2.667433763862974,1.0,179873.4375,665695.4650000003
2,0,10,177321.38999999966,661428.4299999997,0,0.0,103.25759646990741,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177426.34999999963,662419.4100000001,0,0.0,100.4914969212963,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,179045.6900000004,665999.7799999993,0,0.0,96.38603395833333,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1,1,7,178762.50999999978,665868.3300000001,0,18.10555,0.0,167,0,0,0,0,0,0,0,0,0,0,1,0,-0.01745240643728445,0.9998476951563913,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.8734688885550221,1.0,1.1887683424151005,1.0,1.609819725193057,1.0,1.4506730182531502,1.0,178138.98499999987,663928.9874999998
